"game_id","type","date","home_team","home_conference","home_pts","home_sq_pts","away_team","away_conference","away_pts","away_sq_pts","line","projected_home_score","projected_away_score","value","value_side","play","result","value_type","closing_line","closing_line_value"
19549163220251,"spread","2023-07-11","Washington Mystics",NA,93,78.28782314,"Seattle Storm",NA,86,84.97214323,-5.5,86.4,83.8,2.9,"Seattle Storm",0,0,"Dog",-5,NA
19549163220251,"total","2023-07-11","Washington Mystics",NA,93,78.28782314,"Seattle Storm",NA,86,84.97214323,157.5,86.4,83.8,12.7,"Over",1,1,"Over",158.5,1
19550009116321,"spread","2023-07-12","Atlanta Dream",NA,85,89.72517353,"Seattle Storm",NA,75,87.18009281,-7.5,86.9,84.6,5.2,"Seattle Storm",1,-1.1,"Dog",-12.5,5
19550009116321,"total","2023-07-12","Atlanta Dream",NA,85,89.72517353,"Seattle Storm",NA,75,87.18009281,170.5,86.9,84.6,1,"Over",0,0,"Over",168.5,NA
19550034604381,"spread","2023-07-12","Chicago Sky",NA,72,77.39026421,"Connecticut Sun",NA,84,83.23154467,4.5,78.2,81.1,1.6,"Chicago Sky",0,0,"Dog",4.5,NA
19550034604381,"total","2023-07-12","Chicago Sky",NA,72,77.39026421,"Connecticut Sun",NA,84,83.23154467,160.5,78.2,81.1,1.2,"Under",0,0,"Under",160.5,NA
19550047011331,"spread","2023-07-12","Minnesota Lynx",NA,67,77.00844216,"Dallas Wings",NA,107,93.01514196,2,80.7,79.8,2.9,"Minnesota Lynx",0,0,"Dog",2.5,NA
19550047011331,"total","2023-07-12","Minnesota Lynx",NA,67,77.00844216,"Dallas Wings",NA,107,93.01514196,167.5,80.7,79.8,7,"Under",1,-1.1,"Under",168,-0.5
19550081612511,"spread","2023-07-12","Indiana Fever",NA,87,104.9696369,"New York Liberty",NA,95,100.0351272,9.5,80.4,89.5,0.4,"Indiana Fever",0,0,"Dog",10,NA
19550081612511,"total","2023-07-12","Indiana Fever",NA,87,104.9696369,"New York Liberty",NA,95,100.0351272,167.5,80.4,89.5,2.4,"Over",0,0,"Over",168.5,NA
19550092409851,"spread","2023-07-12","Los Angeles Sparks",NA,78,83.14068371,"Las Vegas Aces",NA,97,88.44538379,14,78.7,88.8,3.9,"Los Angeles Sparks",1,-1.1,"Dog",13,1
19550092409851,"total","2023-07-12","Los Angeles Sparks",NA,78,83.14068371,"Las Vegas Aces",NA,97,88.44538379,170.5,78.7,88.8,3,"Under",1,-1.1,"Under",169.5,1
19556009111331,"spread","2023-07-18","Atlanta Dream",NA,82,86.08721823,"Minnesota Lynx",NA,73,85.34366769,-5.5,85.3,82.8,3,"Minnesota Lynx",1,-1.1,"Dog",-6,0.5
19556009111331,"total","2023-07-18","Atlanta Dream",NA,82,86.08721823,"Minnesota Lynx",NA,73,85.34366769,171.5,85.3,82.8,3.4,"Under",1,1,"Under",169.5,2
19556043814391,"spread","2023-07-18","Phoenix Mercury",NA,72,71.17469025,"Connecticut Sun",NA,66,76.41193104,8,84,81.9,10.1,"Phoenix Mercury",1,1,"Dog",7.5,0.5
19556043814391,"total","2023-07-18","Phoenix Mercury",NA,72,71.17469025,"Connecticut Sun",NA,66,76.41193104,162.5,84,81.9,3.4,"Over",1,-1.1,"Over",162.5,0
19557047012511,"spread","2023-07-19","New York Liberty",NA,88,85.82729799,"Dallas Wings",NA,98,96.48731858,-7.5,88.5,82.1,1.1,"Dallas Wings",0,0,"Dog",-7.5,NA
19557047012511,"total","2023-07-19","New York Liberty",NA,88,85.82729799,"Dallas Wings",NA,98,96.48731858,171,88.5,82.1,0.4,"Under",0,0,"Under",167.5,NA
19557081620251,"spread","2023-07-19","Washington Mystics",NA,76,76.49755555,"Indiana Fever",NA,82,81.80654103,-2.5,86.7,84.1,0.1,"Washington Mystics",0,0,"Fav",-2.5,NA
19557081620251,"total","2023-07-19","Washington Mystics",NA,76,76.49755555,"Indiana Fever",NA,82,81.80654103,157.5,86.7,84.1,13.3,"Over",1,1,"Over",158,0.5
19558009104381,"spread","2023-07-20","Connecticut Sun",NA,82,83.96286207,"Atlanta Dream",NA,71,81.56551093,-5.5,82.5,82.1,5.1,"Atlanta Dream",1,-1.1,"Dog",-5.5,0
19558009104381,"total","2023-07-20","Connecticut Sun",NA,82,83.96286207,"Atlanta Dream",NA,71,81.56551093,167.5,82.5,82.1,2.9,"Under",0,0,"Under",169.5,NA
19558034614391,"spread","2023-07-20","Phoenix Mercury",NA,80,79.33429235,"Chicago Sky",NA,62,85.50528455,2,83.7,76.8,8.9,"Phoenix Mercury",1,1,"Dog",1.5,0.5
19558034614391,"total","2023-07-20","Phoenix Mercury",NA,80,79.33429235,"Chicago Sky",NA,62,85.50528455,154.5,83.7,76.8,6,"Over",1,-1.1,"Over",155,0.5
19558092416321,"spread","2023-07-20","Seattle Storm",NA,63,75.92700446,"Las Vegas Aces",NA,79,85.90884149,17.5,82.1,92.5,7.1,"Seattle Storm",1,1,"Dog",16.5,1
19558092416321,"total","2023-07-20","Seattle Storm",NA,63,75.92700446,"Las Vegas Aces",NA,79,85.90884149,170.5,82.1,92.5,4.1,"Over",1,-1.1,"Over",170.5,0
19558098511331,"spread","2023-07-20","Minnesota Lynx",NA,73,79.65329629,"Los Angeles Sparks",NA,70,77.90500432,-3.5,81.6,78.4,0.3,"Los Angeles Sparks",0,0,"Dog",-3.5,NA
19558098511331,"total","2023-07-20","Minnesota Lynx",NA,73,79.65329629,"Los Angeles Sparks",NA,70,77.90500432,162.5,81.6,78.4,2.5,"Under",0,0,"Under",164.5,NA
19559125120251,"spread","2023-07-21","Washington Mystics",NA,87,91.32210535,"New York Liberty",NA,96,96.08096629,8.5,84.7,92.9,0.3,"Washington Mystics",0,0,"Dog",10.5,NA
19559125120251,"total","2023-07-21","Washington Mystics",NA,87,91.32210535,"New York Liberty",NA,96,96.08096629,161.5,84.7,92.9,16.1,"Over",1,1,"Over",162.5,1
19560009104381,"spread","2023-07-22","Atlanta Dream",NA,78,102.409988,"Connecticut Sun",NA,86,88.8061409,1,83.5,81.8,2.7,"Atlanta Dream",0,0,"Dog",-1.5,NA
19560009104381,"total","2023-07-22","Atlanta Dream",NA,78,102.409988,"Connecticut Sun",NA,86,88.8061409,168.5,83.5,81.8,3.2,"Under",1,1,"Under",167.5,1
19560034616321,"spread","2023-07-22","Seattle Storm",NA,75,76.49104232,"Chicago Sky",NA,90,90.90814227,1.5,82.3,77.2,6.6,"Seattle Storm",1,-1.1,"Dog",-1.5,3
19560034616321,"total","2023-07-22","Seattle Storm",NA,75,76.49104232,"Chicago Sky",NA,90,90.90814227,159.5,82.3,77.2,0,NA,0,0,NA,159,NA
19560047009851,"spread","2023-07-22","Dallas Wings",NA,98,91.74967271,"Los Angeles Sparks",NA,84,73.83727276,-7.5,81.6,76,1.9,"Los Angeles Sparks",0,0,"Dog",-8.5,NA
19560047009851,"total","2023-07-22","Dallas Wings",NA,98,91.74967271,"Los Angeles Sparks",NA,84,73.83727276,164.5,81.6,76,6.9,"Under",1,-1.1,"Under",164.5,0
19560092411331,"spread","2023-07-22","Minnesota Lynx",NA,81,83.17708284,"Las Vegas Aces",NA,98,90.76096684,15,81,90.2,5.8,"Minnesota Lynx",1,-1.1,"Dog",14.5,0.5
19560092411331,"total","2023-07-22","Minnesota Lynx",NA,81,83.17708284,"Las Vegas Aces",NA,98,90.76096684,169.5,81,90.2,1.7,"Over",0,0,"Over",170.5,NA
19561081612511,"spread","2023-07-23","New York Liberty",NA,101,85.57414186,"Indiana Fever",NA,83,83.93566984,-11.5,92.3,83.1,2.3,"Indiana Fever",0,0,"Dog",-13,NA
19561081612511,"total","2023-07-23","New York Liberty",NA,101,85.57414186,"Indiana Fever",NA,83,83.93566984,171,92.3,83.1,4.4,"Over",1,1,"Over",170.5,-0.5
19561143920251,"spread","2023-07-23","Washington Mystics",NA,84,79.78680718,"Phoenix Mercury",NA,69,69.92266285,-4.5,83.8,85.7,6.4,"Phoenix Mercury",1,-1.1,"Dog",-3,-1.5
19561143920251,"total","2023-07-23","Washington Mystics",NA,84,79.78680718,"Phoenix Mercury",NA,69,69.92266285,156.5,83.8,85.7,13,"Over",1,-1.1,"Over",156,-0.5
19563009114391,"spread","2023-07-25","Atlanta Dream",NA,78,75.39161736,"Phoenix Mercury",NA,65,83.99342126,-7,86.4,83.8,4.4,"Phoenix Mercury",1,-1.1,"Dog",-8,1
19563009114391,"total","2023-07-25","Atlanta Dream",NA,78,75.39161736,"Phoenix Mercury",NA,65,83.99342126,164.5,86.4,83.8,5.7,"Over",1,-1.1,"Over",163.5,-1
19563034609241,"spread","2023-07-25","Chicago Sky",NA,95,86.37160647,"Las Vegas Aces",NA,107,108.7256079,14.5,78.5,91.4,1.6,"Chicago Sky",0,0,"Dog",14.5,NA
19563034609241,"total","2023-07-25","Chicago Sky",NA,95,86.37160647,"Las Vegas Aces",NA,107,108.7256079,168.5,78.5,91.4,1.4,"Over",0,0,"Over",167.5,NA
19563043804701,"spread","2023-07-25","Dallas Wings",NA,83,91.54657,"Connecticut Sun",NA,88,85.25319999,-2.5,82.5,76.6,3.4,"Dallas Wings",1,-1.1,"Fav",-3.5,1
19563043804701,"total","2023-07-25","Dallas Wings",NA,83,91.54657,"Connecticut Sun",NA,88,85.25319999,166.5,82.5,76.6,7.4,"Under",1,-1.1,"Under",168,-1.5
19563081609851,"spread","2023-07-25","Los Angeles Sparks",NA,79,80.32962298,"Indiana Fever",NA,78,76.24768519,-3.5,80.1,79.9,3.3,"Indiana Fever",1,1,"Dog",-4.5,1
19563081609851,"total","2023-07-25","Los Angeles Sparks",NA,79,80.32962298,"Indiana Fever",NA,78,76.24768519,165.5,80.1,79.9,5.5,"Under",1,1,"Under",163.5,2
19563125116321,"spread","2023-07-25","New York Liberty",NA,86,99.83490831,"Seattle Storm",NA,82,85.4665941,-15,93.7,83,4.3,"Seattle Storm",1,1,"Dog",-15,0
19563125116321,"total","2023-07-25","New York Liberty",NA,86,99.83490831,"Seattle Storm",NA,82,85.4665941,168.5,93.7,83,8.2,"Over",1,-1.1,"Over",170.5,2
19564113320251,"spread","2023-07-26","Minnesota Lynx",NA,97,92.70157129,"Washington Mystics",NA,92,81.03081912,-2.5,84.8,80.7,1.6,"Minnesota Lynx",0,0,"Fav",-3.5,NA
19564113320251,"total","2023-07-26","Minnesota Lynx",NA,97,92.70157129,"Washington Mystics",NA,92,81.03081912,160.5,84.8,80.7,5,"Over",1,1,"Over",159,-1.5
19565009112511,"spread","2023-07-27","New York Liberty",NA,95,90.04225111,"Atlanta Dream",NA,84,91.48575538,-9,93.6,85.9,1.3,"Atlanta Dream",0,0,"Dog",-8.5,NA
19565009112511,"total","2023-07-27","New York Liberty",NA,95,90.04225111,"Atlanta Dream",NA,84,91.48575538,173.5,93.6,85.9,6,"Over",1,1,"Over",175,1.5
19565081609851,"spread","2023-07-27","Los Angeles Sparks",NA,81,84.08144647,"Indiana Fever",NA,68,68.81471062,-3.5,78,80.6,6.1,"Indiana Fever",1,-1.1,"Dog",-2.5,-1
19565081609851,"total","2023-07-27","Los Angeles Sparks",NA,81,84.08144647,"Indiana Fever",NA,68,68.81471062,162,78,80.6,3.4,"Under",1,1,"Under",160.5,1.5
19566034616321,"spread","2023-07-28","Chicago Sky",NA,74,84.82766515,"Seattle Storm",NA,83,95.35407275,-4.5,79.1,82.3,7.7,"Seattle Storm",1,1,"Dog",-4.5,0
19566034616321,"total","2023-07-28","Chicago Sky",NA,74,84.82766515,"Seattle Storm",NA,83,95.35407275,161.5,79.1,82.3,0.1,"Under",0,0,"Under",161.5,NA
19566047020251,"spread","2023-07-28","Dallas Wings",NA,90,73.26418847,"Washington Mystics",NA,62,81.82757735,-9,87.3,79,0.7,"Washington Mystics",0,0,"Dog",-9,NA
19566047020251,"total","2023-07-28","Dallas Wings",NA,90,73.26418847,"Washington Mystics",NA,62,81.82757735,164.5,87.3,79,1.8,"Over",0,0,"Over",164.5,NA
19566113312511,"spread","2023-07-28","New York Liberty",NA,83,99.83929479,"Minnesota Lynx",NA,88,91.18705058,-14.5,91.3,81.5,4.7,"Minnesota Lynx",1,1,"Dog",-13.5,-1
19566113312511,"total","2023-07-28","New York Liberty",NA,83,99.83929479,"Minnesota Lynx",NA,88,91.18705058,168.5,91.3,81.5,4.3,"Over",1,1,"Over",166,-2.5
19568009120251,"spread","2023-07-30","Atlanta Dream",NA,80,76.31162226,"Washington Mystics",NA,73,92.38576603,-6.5,87.7,82.9,1.7,"Washington Mystics",0,0,"Dog",-8.5,NA
19568009120251,"total","2023-07-30","Atlanta Dream",NA,80,76.31162226,"Washington Mystics",NA,73,92.38576603,164.5,87.7,82.9,6.1,"Over",1,-1.1,"Over",165.5,1
19568034614391,"spread","2023-07-30","Chicago Sky",NA,104,88.89559561,"Phoenix Mercury",NA,85,78.79203981,-7.5,77.1,80.3,10.7,"Phoenix Mercury",1,-1.1,"Dog",-7,-0.5
19568034614391,"total","2023-07-30","Chicago Sky",NA,104,88.89559561,"Phoenix Mercury",NA,85,78.79203981,155,77.1,80.3,2.4,"Over",0,0,"Over",155,NA
19568043811331,"spread","2023-07-30","Connecticut Sun",NA,83,93.64117199,"Minnesota Lynx",NA,87,72.68450755,-11.5,80.7,78.7,9.5,"Minnesota Lynx",1,1,"Dog",-12.5,1
19568043811331,"total","2023-07-30","Connecticut Sun",NA,83,93.64117199,"Minnesota Lynx",NA,87,72.68450755,161.5,80.7,78.7,2.1,"Under",0,0,"Under",160.5,NA
19568047009241,"spread","2023-07-30","Las Vegas Aces",NA,104,94.10965878,"Dallas Wings",NA,91,92.70023668,-10.5,88,84.1,6.6,"Dallas Wings",1,-1.1,"Dog",-11,0.5
19568047009241,"total","2023-07-30","Las Vegas Aces",NA,104,94.10965878,"Dallas Wings",NA,91,92.70023668,173.5,88,84.1,1.4,"Under",0,0,"Under",174.5,NA
19568081616321,"spread","2023-07-30","Indiana Fever",NA,62,78.63280535,"Seattle Storm",NA,85,67.72808045,-3.5,83.1,78.8,0.8,"Indiana Fever",0,0,"Fav",-4,NA
19568081616321,"total","2023-07-30","Indiana Fever",NA,62,78.63280535,"Seattle Storm",NA,85,67.72808045,163.5,83.1,78.8,1.6,"Under",0,0,"Under",163,NA
19568098512511,"spread","2023-07-30","Los Angeles Sparks",NA,79,87.23243117,"New York Liberty",NA,87,85.10409033,8.5,81.9,89.1,1.3,"Los Angeles Sparks",0,0,"Dog",8.5,NA
19568098512511,"total","2023-07-30","Los Angeles Sparks",NA,79,87.23243117,"New York Liberty",NA,87,85.10409033,168,81.9,89.1,3,"Over",1,-1.1,"Over",168,0
19570009109241,"spread","2023-08-01","Las Vegas Aces",NA,93,83.57867783,"Atlanta Dream",NA,72,75.83985317,-14.5,94.7,84.2,4,"Atlanta Dream",1,-1.1,"Dog",-13.5,-1
19570009109241,"total","2023-08-01","Las Vegas Aces",NA,93,83.57867783,"Atlanta Dream",NA,72,75.83985317,177.5,94.7,84.2,1.4,"Over",0,0,"Over",178.5,NA
19570043811331,"spread","2023-08-01","Connecticut Sun",NA,79,79.55040234,"Minnesota Lynx",NA,69,82.90068603,-10.5,81.2,78.4,7.7,"Minnesota Lynx",1,1,"Dog",-11.5,1
19570043811331,"total","2023-08-01","Connecticut Sun",NA,79,79.55040234,"Minnesota Lynx",NA,69,82.90068603,162.5,81.2,78.4,2.9,"Under",0,0,"Under",163.5,NA
